label,problem,algorithm,mode,variation,dvl_fraction,m,problem_k,max_evaluations,seed,cpu_time_seconds,model_training_time,real_evaluation_time,objective_calls,dvl_evaluations,moea_evaluations,sample_size,estimated_points,population_size_final,hypervolume,status,error_message
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,54,0.2545547479967354,0.177354438972543,0.006302239067736082,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,54,0.5111153759935405,0.40680773805070203,0.006214378023287281,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,54,0.883330818003742,0.7349167420325102,0.006177467075758614,250,188,62,97,91,1,0.3664271873126528,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,55,0.059268187993438914,0.0,0.006560846930369735,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,55,0.2520160459971521,0.17448707498260774,0.006320556130958721,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,55,0.5118888460128801,0.4071231449197512,0.0062446198862744495,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,55,0.8825472509925021,0.7354954689944861,0.006172209876240231,250,188,62,97,91,1,0.2912222853370559,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,56,0.061345323993009515,0.0,0.006491872001788579,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,56,0.25535647200013045,0.17758883502392564,0.006363347027217969,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,56,0.5128609509993112,0.40813125093700364,0.006197601032909006,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,56,0.8837290649971692,0.7366760180011624,0.006165313912788406,250,188,62,97,91,1,0.18455631542479092,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,57,0.059051267002359964,0.0,0.006479947973275557,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,57,0.24657505301001947,0.1741547640558565,0.006298238979070447,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,57,0.5086047980003059,0.40458716804278083,0.0062276298413053155,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,57,0.8805852539953776,0.7331721060327254,0.006185094840475358,250,188,62,97,91,1,0.291307447895565,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,58,0.05948536099458579,0.0,0.006309590113232844,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,58,0.24997684299887624,0.17360388893575873,0.006497778886114247,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,58,0.5081456860061735,0.4041639759525424,0.00622352006030269,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,58,0.8793448979995446,0.7324790230632061,0.00615491604548879,250,188,62,97,91,1,0.3398140621061661,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,59,0.05975007399683818,0.0,0.0063028498843777925,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,59,0.2459265510115074,0.1730851509491913,0.006263797942665406,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,59,0.5201347669935785,0.41438271396327764,0.0061995769501663744,250,125,125,63,62,1,0.013038305425116206,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,59,0.8851734990021214,0.7382427949050907,0.006192906017531641,250,188,62,97,91,1,0.11487958311863308,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,60,0.05933764099609107,0.0,0.0063152919901767746,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,60,0.2514665619964944,0.17293812599382363,0.006472180903074332,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,60,0.5173315520078177,0.40484083101910073,0.0062518960039597005,250,125,125,63,62,91,0.1270762160978112,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,60,0.8839787799952319,0.7364261239854386,0.006222641881322488,250,188,62,97,91,1,0.2908014092327984,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,pure_moea,pure_moea,0.0,3,10,250,61,0.059194058005232364,0.0,0.006339105995721184,250,0,250,0,0,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_25,0.25,3,10,250,61,0.25766305200522766,0.18036925900378264,0.006349027971737087,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_50,0.5,3,10,250,61,0.5097684179927455,0.4050882170558907,0.006216861016582698,250,125,125,63,62,1,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAII,dvl_framework,dvl_75,0.75,3,10,250,61,0.8902504809957463,0.7420559019519715,0.006123486833530478,250,188,62,97,91,1,0.33267401024486826,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,42,0.17391669099743012,0.0,0.0065379050793126225,250,0,250,0,0,78,0.4967045437581262,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,42,0.3085210370045388,0.17903687797661405,0.006411329100956209,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,42,0.564362268007244,0.4122948299336713,0.006254162100958638,250,125,125,63,62,86,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,42,0.9160407250019489,0.7450665790383937,0.006230034065083601,250,188,62,97,91,41,0.06120338214044248,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,43,0.16471294000803027,0.0,0.006464609978138469,250,0,250,0,0,81,0.5597083672581796,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,43,0.3050407270056894,0.17699859596905299,0.006348345035803504,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,43,0.5579351920023328,0.4095015559432795,0.006179757998324931,250,125,125,63,62,81,0.2646101676889319,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,43,0.9076117660006275,0.7373462539544562,0.006186267841258086,250,188,62,97,91,42,0.3487435100205552,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,44,0.16056717700848822,0.0,0.006305175862507895,250,0,250,0,0,70,0.3217134840111087,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,44,0.262420037004631,0.17400802797055803,0.006293656813795678,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,44,0.5964566549955634,0.40656084605143405,0.0062266448949230835,250,125,125,63,62,89,0.23870795785805912,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,44,0.9138083550060401,0.7419924189889571,0.006165767161292024,250,188,62,97,91,44,0.2297424231255554,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,45,0.18599832800100558,0.0,0.006582071029697545,250,0,250,0,0,86,0.34209371641936576,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,45,0.2566562700085342,0.17340704100206494,0.006311475779511966,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,45,0.5575008760060882,0.41170239995699376,0.006264461160753854,250,125,125,63,62,73,0.06810930840146992,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,45,0.8992038760043215,0.734582287928788,0.006194580957526341,250,188,62,97,91,33,0.40832008864787334,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,46,0.17133992700837553,0.0,0.006317344115814194,250,0,250,0,0,80,0.32876847238287826,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,46,0.2620458160090493,0.1763396150636254,0.00666823705250863,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,46,0.567724435008131,0.41290799995476846,0.006161397046525963,250,125,125,63,62,88,0.01398995032327206,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,46,0.9070881110092159,0.7366476409952156,0.0061458038981072605,250,188,62,97,91,43,0.36670911492597263,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,47,0.17913271799625363,0.0,0.0063101768610067666,250,0,250,0,0,91,0.5524704371857841,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,47,0.26404505300160963,0.1795030209905235,0.00643093793769367,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,47,0.5523421880061505,0.40888415701920167,0.006169193744426593,250,125,125,63,62,71,0.18894001514198056,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,47,0.9122256089904113,0.7448548758839024,0.006144499042420648,250,188,62,97,91,34,0.34308799583055943,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,48,0.17860849200224038,0.0,0.006335002966807224,250,0,250,0,0,71,0.41948902990326653,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,48,0.265444190998096,0.17804426299699116,0.006905236936290748,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,48,0.5673374600009993,0.4130046300269896,0.006280701083596796,250,125,125,63,62,88,0.007508611528510928,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,48,0.9071260330092628,0.7359531490074005,0.006173434914671816,250,188,62,97,91,45,0.40815130332014155,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,49,0.1703079680009978,0.0,0.006366408983012661,250,0,250,0,0,74,0.5972519391092388,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,49,0.25869023200357333,0.17389277600159403,0.006298102976870723,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,49,0.5565321360045346,0.40349414593947586,0.006253654893953353,250,125,125,63,62,89,0.10699016010945099,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,49,0.9026704510033596,0.7324857709609205,0.006168941908981651,250,188,62,97,91,43,0.4269725127690298,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,50,0.16838736001227517,0.0,0.006336947975796647,250,0,250,0,0,78,0.5462403493108889,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,50,0.30427208699984476,0.17380376702931244,0.006295536135439761,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,50,0.5571858680050354,0.40588467205816414,0.006307478077360429,250,125,125,63,62,85,0.018445689464819073,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,50,0.9114593639969826,0.7381455239374191,0.006390416776412167,250,188,62,97,91,47,0.3707103826199077,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,51,0.15517776100023184,0.0,0.006405046107829548,250,0,250,0,0,72,0.702083098121164,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,51,0.2614210499887122,0.17519385999185033,0.006257331115193665,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,51,0.5557696180039784,0.4057447049563052,0.006571939142304473,250,125,125,63,62,82,0.11359048067161004,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,51,0.903361553006107,0.7348778290615883,0.006135092888143845,250,188,62,97,91,40,0.3133851136976125,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,52,0.17812007600150537,0.0,0.006354598997859284,250,0,250,0,0,84,0.5717882109256556,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,52,0.2557663399929879,0.17407941294368356,0.006296923122135922,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,52,0.557337867008755,0.4077837889781222,0.006222085969056934,250,125,125,63,62,82,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,52,0.8984404969960451,0.7284632740047527,0.006274544837651774,250,188,62,97,91,37,0.5581481712343875,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,53,0.1715416009974433,0.0,0.006311874953098595,250,0,250,0,0,83,0.6798804173137827,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,53,0.2629248860030202,0.17695275593723636,0.006259612928261049,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,53,0.5230004299955908,0.40874909395643044,0.006200491974595934,250,125,125,63,62,91,0.1802934863713043,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,53,0.9063044719950994,0.7346874730865238,0.006169066953589208,250,188,62,97,91,44,0.3780408884013643,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,54,0.17017676901014056,0.0,0.006513370099128224,250,0,250,0,0,87,0.6755952994274441,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,54,0.3004586030001519,0.17505298300238792,0.006255553962546401,250,62,188,31,31,90,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,54,0.5622040690068388,0.41046965011628345,0.006212358028278686,250,125,125,63,62,85,0.12205813196753734,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,54,0.9083779399952618,0.7332888280216139,0.0061345481663011014,250,188,62,97,91,50,0.3966842762581021,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,55,0.17065740100224502,0.0,0.006334416029858403,250,0,250,0,0,77,0.6466877423109039,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,55,0.3020961849979358,0.17356575300800614,0.0062279611302074045,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,55,0.5650366589979967,0.4135214470588835,0.006279920955421403,250,125,125,63,62,82,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,55,0.9062519329891074,0.7368584870564518,0.006170787004521117,250,188,62,97,91,40,0.29311407728150496,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,56,0.17176020599436015,0.0,0.006626268150284886,250,0,250,0,0,81,0.6299685994141195,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,56,0.2586705050052842,0.1743067420029547,0.006335286816465668,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,56,0.5872064260038314,0.4393904799944721,0.006192452085088007,250,125,125,63,62,81,0.0028817230331762505,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,56,0.9038719319942174,0.7365975679276744,0.006182590092066675,250,188,62,97,91,37,0.22897868375706143,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,57,0.18019467499107122,0.0,0.006429665983887389,250,0,250,0,0,90,0.49725721355472,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,57,0.25471438199747354,0.1744143900432391,0.006263735980610363,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,57,0.5519108290027361,0.4060765739995986,0.00617279190919362,250,125,125,63,62,74,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,57,0.9048362339963205,0.737819154994213,0.006168888139654882,250,188,62,97,91,37,0.37379965281214916,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,58,0.1695417620067019,0.0,0.006375831158948131,250,0,250,0,0,77,0.515106024441576,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,58,0.3030486130010104,0.17719489603769034,0.0062805190100334585,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,58,0.5558468950039241,0.4105924810282886,0.006219209040864371,250,125,125,63,62,74,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,58,0.9050599679903826,0.7364887830772204,0.0061888840136816725,250,188,62,97,91,40,0.3831062770181094,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,59,0.1683210929913912,0.0,0.006348909184453078,250,0,250,0,0,83,0.6531883541600919,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,59,0.25433504101238213,0.17356707595172338,0.006265931893722154,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,59,0.5537936550099403,0.4064747539960081,0.0062063419027253985,250,125,125,63,62,78,0.03819617395803092,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,59,0.9059156839939533,0.7348533820040757,0.006674018848570995,250,188,62,97,91,42,0.15556265105259198,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,60,0.175386012007948,0.0,0.0062837649893481284,250,0,250,0,0,76,0.38185888006519053,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,60,0.26205902099900413,0.17335727700265124,0.006332066986942664,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,60,0.5250436399946921,0.4111477910046233,0.006175668182549998,250,125,125,63,62,91,0.1270762160978112,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,60,0.904926275004982,0.7326954929303611,0.006185526843182743,250,188,62,97,91,46,0.4463132703394042,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,pure_moea,pure_moea,0.0,3,10,250,61,0.19510559599439148,0.0,0.006559711051522754,250,0,250,0,0,91,0.39490709410438257,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_25,0.25,3,10,250,61,0.2602833290002309,0.1743404699518578,0.006310280004981905,250,62,188,31,31,91,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_50,0.5,3,10,250,61,0.5567122689972166,0.4063155309850117,0.006381157800205983,250,125,125,63,62,82,0.0,success,
DTLZ1_m3_e250,DTLZ1,NSGAIII,dvl_framework,dvl_75,0.75,3,10,250,61,0.9190791959990747,0.743242810931406,0.00631493391119875,250,188,62,97,91,49,0.33829801674781457,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,42,0.09534190301201306,0.0,0.01353395008482039,500,0,500,0,0,31,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,42,0.5728743260115152,0.4114887939504115,0.013072745059616864,500,125,375,63,62,23,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,42,1.3191036260104738,1.129251410951838,0.01270609287894331,500,250,250,159,91,22,0.4932821916201647,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,42,2.580414264986757,2.404247247002786,0.01225251518189907,500,375,125,284,91,20,0.5637153616974369,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,43,0.0966105840052478,0.0,0.013697448957827874,500,0,500,0,0,25,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,43,0.5709238709969213,0.40924833103781566,0.013053156944806688,500,125,375,63,62,20,0.23552994313416614,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,43,1.307265641997219,1.1176273689197842,0.01263461820781231,500,250,250,159,91,24,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,43,2.5462759759975597,2.37450523104053,0.012228714855154976,500,375,125,284,91,32,0.5507338826959363,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,44,0.09506443700229283,0.0,0.013636483854497783,500,0,500,0,0,21,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,44,0.5697114680078812,0.406201883131871,0.013116765243466944,500,125,375,63,62,21,0.1983098664605436,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,44,1.3191009299916914,1.1278245760477148,0.012656463877647184,500,250,250,159,91,21,0.5411780262587557,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,44,2.556354378000833,2.384176585022942,0.01219876688264776,500,375,125,284,91,22,0.5625544628998599,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,45,0.09309125899744686,0.0,0.01343835104489699,500,0,500,0,0,25,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,45,0.56184026900155,0.4046513490466168,0.0130250338697806,500,125,375,63,62,9,0.21540639128762118,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,45,1.2940829739964101,1.107193241987261,0.012629750039195642,500,250,250,159,91,16,0.4968487441919616,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,45,2.541551493006409,2.370296508001047,0.012209969936520793,500,375,125,284,91,22,0.5579139560698119,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,46,0.09539830099674873,0.0,0.013432449020911008,500,0,500,0,0,24,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,46,0.5643692420126172,0.40526906502782367,0.012976541023817845,500,125,375,63,62,19,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,46,1.3029244759964058,1.1153006559616188,0.012597648979863152,500,250,250,159,91,19,0.437688928015214,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,46,2.5376991759985685,2.3663949310430326,0.012203195845359005,500,375,125,284,91,18,0.5637786999252725,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,47,0.09329697900102474,0.0,0.013348729902645573,500,0,500,0,0,30,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,47,0.5748055239964742,0.40582314298080746,0.013899704033974558,500,125,375,63,62,22,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,47,1.3003392259997781,1.1107925710675772,0.012661038010264747,500,250,250,159,91,22,0.4910522194710162,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,47,2.5531200550030917,2.380460455038701,0.012243974008015357,500,375,125,284,91,25,0.5629392312771656,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,48,0.12853640099638142,0.0,0.013632543006679043,500,0,500,0,0,18,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_25,0.25,3,10,500,48,0.5754049819952343,0.4140493889572099,0.013133630098309368,500,125,375,63,62,15,0.0,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_50,0.5,3,10,500,48,1.3176643930055434,1.1276121910632355,0.012738608929794282,500,250,250,159,91,17,0.5312156176026687,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,dvl_framework,dvl_75,0.75,3,10,500,48,2.550727060995996,2.378057401961996,0.01217705626913812,500,375,125,284,91,18,0.5664892564023697,success,
DTLZ1_m3_e500,DTLZ1,MOEAD,pure_moea,pure_moea,0.0,3,10,500,49,0.09480788999644574,0.0,0.013380192045588046,500,0,500,0,0,28,0.0,success,
